RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
1727,15601726,Harris,649,France,Female,50,1,103294.12,3,1,0,179471.42,1
1728,15601727,Doyle,424,Germany,Male,39,1,112929.57,1,0,0,185655.93,1
1729,15601728,Smith,693,France,Female,59,10,104127.41,1,1,1,142899.19,0
1730,15601729,Wood,760,France,Female,46,5,0.0,2,1,1,43923.16,0
1731,15601730,Johnson,685,Germany,Female,34,4,0.0,1,0,0,95305.81,0
1732,15601731,Turner,706,France,Female,42,3,112541.36,2,0,1,61779.21,0
1733,15601732,Baker,610,Spain,Female,35,7,0.0,1,1,0,159857.22,0
1734,15601733,Harris,471,France,Female,48,10,0.0,1,0,1,6805.65,0
1735,15601734,Turner,716,Germany,Male,24,8,0.0,2,1,0,132835.85,1
1736,15601735,Smith,818,Spain,Female,30,5,138298.36,2,0,1,65322.14,0
1737,15601736,King,758,Germany,Male,44,5,0.0,2,1,1,96719.91,0
1738,15601737,Brown,459,France,Female,52,9,153162.43,2,1,0,65276.0,1
1739,15601738,Hill,505,Spain,Female,18,9,156119.56,2,0,1,73593.22,0
1740,15601739,Brown,569,Germany,Male,54,4,165921.16,1,1,1,135198.17,1
1741,15601740,White,497,France,Male,37,10,0.0,4,0,0,119503.37,0
1742,15601741,Baker,654,France,Male,18,9,219807.55,1,1,1,49573.76,0
1743,15601742,Hall,688,France,Female,18,9,0.0,1,1,1,9683.89,0
1744,15601743,Smith,513,Germany,Male,22,0,206824.27,2,0,0,171348.34,0
1745,15601744,Hall,725,Spain,Male,39,1,132256.47,1,0,1,98969.03,0
1746,15601745,Roberts,708,Spain,Female,38,3,0.0,2,1,0,124127.31,0
1747,15601746,Roberts,597,Spain,Male,46,8,72397.92,1,1,1,98211.36,0
1748,15601747,Wilson,633,Spain,Female,33,0,136446.11,1,1,1,124169.1,1
1749,15601748,Walker,463,France,Male,27,0,168483.58,1,1,1,125767.52,1
1750,15601749,Wilson,618,France,Male,34,0,30195.27,2,1,1,3993.07,0
1751,15601750,King,651,Spain,Male,39,2,81017.05,2,0,1,107118.56,0
1752,15601751,Davies,666,France,Male,42,10,0.0,1,0,0,100919.49,0
1753,15601752,Fowler,686,Germany,Male,30,7,80191.69,1,1,0,20067.69,1
1754,15601753,Wilson,673,Germany,Female,49,7,0.0,1,1,1,149430.49,0
1755,15601754,Thomas,625,France,Male,32,3,78022.78,1,0,0,47936.01,0
1756,15601755,Hall,677,Spain,Male,29,6,250000.0,2,0,1,11850.54,0
1757,15601756,Wood,746,France,Male,33,8,184479.19,2,1,0,160828.64,0
1758,15601757,Evans,641,Germany,Male,51,5,10830.39,1,1,0,173161.22,1
1759,15601758,Walker,680,Germany,Female,38,9,120565.61,1,1,0,48898.26,1
1760,15601759,Evans,632,Germany,Male,31,6,133941.21,2,1,1,137821.56,0
1761,15601760,Fowler,588,France,Female,49,3,0.0,1,1,0,1985.18,0
1762,15601761,Roberts,700,France,Male,63,7,0.0,1,1,0,144508.84,0
1763,15601762,Evans,597,France,Male,41,10,105179.02,2,1,1,93499.27,0
1764,15601763,Wilson,687,France,Male,53,9,0.0,1,1,1,158704.14,0
1765,15601764,Wood,653,France,Male,50,5,0.0,1,1,1,79213.76,0
1766,15601765,White,621,France,Female,32,6,0.0,1,1,0,70864.07,1
1767,15601766,Brown,618,Germany,Male,39,10,95467.14,2,0,0,168316.19,0
1768,15601767,Roberts,601,France,Male,25,8,51029.05,1,0,1,8690.69,0
1769,15601768,Roberts,492,France,Female,37,5,46309.31,2,0,0,38245.83,1
1770,15601769,Roberts,687,Germany,Female,32,3,0.0,1,0,0,83013.64,1
1771,15601770,Davies,672,Spain,Female,35,9,138738.3,1,0,1,119671.29,0
1772,15601771,Smith,732,Germany,Female,31,10,0.0,2,1,0,2017.39,1
1773,15601772,Doyle,599,Spain,Female,36,0,179250.2,1,1,1,115454.39,0
1774,15601773,Fowler,832,Germany,Female,45,0,51729.87,1,1,0,76320.02,0
1775,15601774,Johnson,614,Spain,Female,38,1,0.0,1,1,0,126370.41,0
1776,15601775,Harris,566,Spain,Male,18,4,70513.75,2,1,0,181487.79,0
1777,15601776,Johnson,555,Spain,Female,31,1,0.0,1,1,1,88733.53,1
1778,15601777,Martin,484,France,Male,22,9,47012.67,2,0,1,111361.15,0
1779,15601778,King,797,France,Female,42,10,0.0,1,0,1,93095.19,0
1780,15601779,Smith,782,France,Female,45,1,0.0,1,0,0,24585.88,0
1781,15601780,Evans,708,France,Male,42,9,184351.41,1,1,1,158829.48,1
1782,15601781,Wilson,564,Germany,Female,30,1,94949.37,1,0,1,177153.95,0
1783,15601782,Davies,824,France,Female,42,8,120383.35,2,1,1,162481.85,0
1784,15601783,Wilson,616,France,Male,34,4,0.0,1,1,1,189571.72,0
1785,15601784,Wilson,624,France,Male,26,0,137171.38,3,1,1,94137.68,0
1786,15601785,Jackson,788,Germany,Female,47,4,49848.52,1,1,1,130812.03,0
1787,15601786,Davies,713,France,Female,48,9,123004.93,2,1,0,34499.98,0
1788,15601787,Doyle,850,Spain,Male,49,10,0.0,1,1,1,195384.82,1
1789,15601788,Davies,674,Germany,Male,32,1,0.0,2,1,0,116530.26,0
1790,15601789,Turner,612,France,Female,52,9,0.0,1,0,1,53070.96,1
1791,15601790,Turner,591,Germany,Male,34,3,111213.64,2,1,0,161269.48,1
1792,15601791,Johnson,473,France,Male,46,5,66172.47,3,1,0,117711.73,1
1793,15601792,Green,623,France,Male,33,1,40869.08,2,0,0,189985.32,0
1794,15601793,Turner,760,Spain,Male,37,10,77719.21,1,1,1,154225.5,0
1795,15601794,Doyle,707,Germany,Female,18,8,0.0,2,1,0,175575.7,0
1796,15601795,Johnson,652,France,Female,36,7,67161.55,1,1,1,109783.35,0
1797,15601796,Smith,554,Spain,Female,40,7,0.0,1,1,1,103944.38,0
1798,15601797,Taylor,672,France,Female,34,9,0.0,1,1,0,151707.97,0
1799,15601798,Baker,747,Spain,Male,58,1,0.0,2,0,1,21897.78,0
1800,15601799,Brown,691,Spain,Male,26,2,0.0,1,0,1,11752.29,0
1801,15601800,Taylor,666,Spain,Male,33,0,55031.3,2,1,1,196756.75,0
1802,15601801,Brown,573,Spain,Male,29,5,72106.63,2,1,0,183342.81,0
1803,15601802,Davies,733,France,Male,33,5,0.0,1,1,1,191176.53,0
1804,15601803,Turner,350,Spain,Male,50,0,0.0,1,1,0,13410.45,0
1805,15601804,Hill,687,Spain,Male,55,7,51446.37,2,1,1,54590.98,0
1806,15601805,Thomas,850,Spain,Male,31,0,0.0,1,0,1,180406.93,0
1807,15601806,Hall,505,France,Female,31,8,87212.82,1,0,0,18806.44,0
1808,15601807,Hill,627,France,Female,26,7,27329.47,1,1,0,90835.47,0
1809,15601808,Johnson,649,France,Female,53,8,74132.24,2,1,1,68916.98,0
1810,15601809,Turner,606,France,Female,51,1,121863.6,1,0,0,176090.25,0
1811,15601810,Brown,749,France,Female,38,9,121467.6,1,1,0,104097.15,0
1812,15601811,Smith,695,France,Male,24,6,77351.96,1,1,0,58784.46,1
1813,15601812,Wilson,665,Spain,Female,25,9,127222.5,1,1,1,105335.93,0
1814,15601813,Johnson,727,France,Male,41,7,36102.45,3,1,0,23376.79,1
1815,15601814,Walker,652,Germany,Male,45,7,37805.67,2,1,1,146509.34,0
1816,15601815,Fowler,850,Spain,Male,18,0,76180.98,2,1,1,124049.17,0
1817,15601816,Roberts,665,Germany,Male,35,7,172366.14,2,1,1,120541.05,0
1818,15601817,Thomas,669,France,Male,57,4,0.0,1,1,1,88131.03,0
1819,15601818,Brown,486,France,Female,37,9,74854.88,2,0,1,59554.59,1
1820,15601819,Baker,598,Spain,Female,55,7,174927.59,3,1,0,14010.75,1
1821,15601820,Taylor,760,Germany,Female,46,0,74218.39,2,1,0,189459.47,1
1822,15601821,Fowler,522,France,Female,27,9,212910.33,2,1,0,83894.23,0
1823,15601822,Hill,443,Spain,Male,36,0,0.0,1,1,0,99688.42,0
1824,15601823,Clarke,653,Spain,Male,38,3,0.0,2,0,0,75777.58,0
1825,15601824,Roberts,782,Spain,Female,29,2,80850.09,1,1,1,197587.59,0
1826,15601825,Brown,654,France,Male,28,10,76300.37,2,0,0,159438.23,0
1827,15601826,Smith,618,Spain,Male,56,1,45575.4,1,0,0,20056.28,1
1828,15601827,Smith,472,France,Male,28,9,233108.57,2,1,1,122026.84,0
1829,15601828,Evans,693,Germany,Female,51,2,0.0,2,1,0,97442.28,1
1830,15601829,Jackson,713,France,Female,34,7,115533.73,2,1,1,158877.06,1
1831,15601830,Wood,479,France,Male,39,0,64596.64,1,1,0,199465.89,0
1832,15601831,Clarke,759,Germany,Female,45,4,58228.18,2,0,1,149117.04,0
1833,15601832,Fowler,724,France,Male,32,6,146405.71,3,0,0,173120.84,0
1834,15601833,Green,759,France,Male,45,7,0.0,2,0,0,101024.46,0
1835,15601834,White,706,France,Male,18,9,27142.45,2,1,1,75346.0,0
1836,15601835,Doyle,713,France,Male,44,8,76398.03,2,1,0,129012.66,0
1837,15601836,Green,700,France,Female,18,5,164307.6,2,0,0,150134.26,1
1838,15601837,Fowler,733,France,Male,37,3,69401.57,1,1,0,46279.25,0
1839,15601838,King,475,Germany,Female,48,2,112888.34,1,1,1,101174.11,1
1840,15601839,Clarke,506,Spain,Male,46,10,91525.08,2,1,0,23644.41,0
1841,15601840,Hall,579,France,Female,25,6,161294.21,3,1,1,44054.21,0
1842,15601841,Hall,638,Spain,Female,26,9,2840.23,1,1,1,176489.92,0
1843,15601842,Jackson,687,France,Female,31,4,130477.98,1,1,1,29801.66,0
1844,15601843,Evans,681,Germany,Female,41,5,79060.56,1,1,1,162458.3,1
1845,15601844,Turner,757,France,Female,18,9,140868.63,2,0,0,75146.55,0
1846,15601845,Smith,760,Spain,Male,39,7,44939.48,2,0,1,133040.75,0
1847,15601846,Harris,566,France,Female,42,2,91341.62,2,1,0,182154.95,1
1848,15601847,White,673,Spain,Female,36,5,0.0,1,1,0,156398.84,0
1849,15601848,Martin,569,France,Male,45,2,34866.05,1,0,1,165362.28,0
1850,15601849,Johnson,632,Germany,Male,41,8,19577.28,2,1,1,52968.66,0
1851,15601850,Evans,681,France,Male,33,0,58077.38,1,1,0,72973.25,0
1852,15601851,Wood,350,Germany,Male,18,9,97146.21,1,0,1,146825.61,1
1853,15601852,Hall,850,Spain,Male,40,10,48369.83,1,0,1,155669.68,0
1854,15601853,Jackson,704,Germany,Male,29,0,71845.95,2,1,0,158220.4,1
1855,15601854,Wood,593,Germany,Female,33,6,0.0,1,1,1,148281.49,1
1856,15601855,Smith,835,Germany,Male,44,0,69614.25,1,0,1,47092.9,0
1857,15601856,Harris,617,France,Female,55,3,146297.27,1,1,1,58528.24,0
1858,15601857,Thomas,663,France,Male,39,3,128784.92,3,1,1,188466.16,0
1859,15601858,Turner,603,France,Female,45,5,0.0,1,1,0,111218.22,0
1860,15601859,Roberts,809,France,Male,23,10,0.0,1,0,1,151135.63,0
1861,15601860,Roberts,640,Spain,Male,42,5,44445.68,1,0,0,120239.94,1
1862,15601861,Hall,664,Germany,Male,38,4,179344.13,1,0,1,184975.87,1
1863,15601862,Martin,766,Germany,Female,53,1,203726.94,2,1,1,173887.58,0
1864,15601863,King,706,Spain,Male,33,9,0.0,2,1,1,53013.58,0
1865,15601864,Hall,645,Spain,Female,36,3,232487.72,1,1,0,177057.18,1
1866,15601865,Green,757,Germany,Male,51,5,52589.97,2,0,1,60707.83,0
1867,15601866,Johnson,850,Germany,Female,38,1,21190.64,1,1,1,88755.11,1
1868,15601867,Johnson,680,France,Male,27,3,50970.69,2,1,0,170395.48,0
1869,15601868,Clarke,661,Spain,Female,67,6,77928.04,1,1,0,65479.8,0
1870,15601869,Wilson,666,Germany,Male,27,9,217163.66,1,1,0,58863.61,1
1871,15601870,Evans,776,France,Male,38,3,74536.25,2,1,1,134062.71,0
1872,15601871,Wood,592,France,Male,43,6,42718.93,3,0,0,199935.6,0
1873,15601872,Smith,623,Germany,Male,42,9,40584.76,2,0,1,27080.34,0
1874,15601873,Taylor,502,Germany,Male,37,3,0.0,2,1,1,140511.07,0
1875,15601874,Johnson,536,Germany,Female,37,3,144851.6,2,0,1,105864.12,0
1876,15601875,White,600,Germany,Male,36,0,0.0,2,0,1,82712.88,0
1877,15601876,Roberts,645,France,Male,27,9,0.0,1,1,0,150221.89,0
1878,15601877,Doyle,820,France,Female,63,1,27927.36,1,0,0,111412.43,0
1879,15601878,Hall,701,Spain,Male,37,2,0.0,2,1,0,159764.42,0
1880,15601879,Walker,562,Spain,Male,46,1,0.0,2,1,1,149026.94,0
1881,15601880,White,580,Spain,Female,35,7,0.0,2,1,1,197038.68,0
1882,15601881,Smith,782,Spain,Female,35,4,0.0,1,0,1,162362.3,0
1883,15601882,Brown,758,France,Female,34,7,197707.95,1,1,1,14293.16,1
1884,15601883,King,653,Spain,Male,22,6,0.0,1,1,1,156136.28,0
1885,15601884,Clarke,608,France,Female,37,0,0.0,2,1,1,130290.94,0
1886,15601885,Jackson,758,France,Male,35,3,57987.43,1,1,1,18868.28,0
1887,15601886,Hall,555,France,Female,52,0,0.0,2,1,0,121492.36,0
1888,15601887,Roberts,688,France,Female,26,0,8252.13,1,0,0,150409.92,0
1889,15601888,Doyle,850,Germany,Female,33,5,8028.75,1,0,1,40241.71,1
1890,15601889,Taylor,670,France,Male,29,2,0.0,2,1,1,87547.42,0
1891,15601890,Turner,576,France,Male,55,0,149638.54,1,1,1,108954.77,1
1892,15601891,Baker,689,Germany,Female,29,4,0.0,2,1,0,83217.39,0
1893,15601892,Clarke,605,Spain,Male,45,4,197247.93,1,0,1,175324.96,0
1894,15601893,King,516,France,Male,50,10,49829.22,2,0,0,34611.74,0
1895,15601894,Harris,717,France,Female,37,7,0.0,2,1,0,154539.55,0
1896,15601895,Davies,757,France,Female,24,4,69922.01,2,1,1,155840.15,0
1897,15601896,Clarke,620,Spain,Male,24,5,3859.73,1,0,1,90157.96,0
1898,15601897,White,614,France,Male,48,0,160607.84,1,1,0,108356.12,0
1899,15601898,Walker,558,France,Male,25,4,167102.61,2,1,0,31558.93,0
1900,15601899,King,636,France,Male,43,6,0.0,3,0,1,39836.36,0
1901,15601900,Thomas,596,Spain,Male,40,0,71759.13,2,1,0,106801.3,0
1902,15601901,Taylor,553,France,Female,43,10,40181.22,2,0,0,45711.48,0
1903,15601902,Thomas,832,Germany,Female,44,5,83371.03,2,1,1,161486.61,0
1904,15601903,Taylor,695,France,Male,29,8,0.0,2,0,1,123627.4,0
1905,15601904,Taylor,705,Spain,Male,28,3,70673.93,2,1,0,12259.16,0
1906,15601905,Green,735,France,Female,47,9,0.0,2,0,1,72217.46,0
1907,15601906,Turner,724,France,Female,32,4,0.0,2,1,1,171826.76,0
1908,15601907,Davies,610,France,Female,18,10,128693.53,2,1,0,56211.37,0
1909,15601908,Smith,676,Germany,Male,46,5,78510.53,2,1,0,144223.86,1
1910,15601909,White,624,Germany,Female,28,7,71990.77,1,1,0,19666.23,0
1911,15601910,Taylor,692,France,Male,44,2,38807.29,1,1,0,186176.2,0
1912,15601911,Roberts,683,France,Male,54,10,0.0,3,0,1,90419.79,0
1913,15601912,Brown,613,Germany,Female,39,2,167492.15,2,1,0,98821.56,0
1914,15601913,Smith,522,Spain,Male,50,0,27312.25,1,1,1,114396.2,0
1915,15601914,Brown,664,France,Male,41,4,129645.27,2,1,0,73323.04,0
1916,15601915,Wilson,630,France,Male,56,9,92588.04,2,0,1,145331.77,0
1917,15601916,Baker,469,Spain,Male,27,10,0.0,2,0,1,3902.13,0
1918,15601917,Jackson,699,Spain,Male,39,9,49720.4,2,1,1,33278.65,0
1919,15601918,Jackson,743,Spain,Female,46,6,70652.24,1,0,1,38575.36,1
1920,15601919,Johnson,850,Germany,Male,37,10,89685.39,1,0,1,127432.7,0
1921,15601920,Fowler,612,France,Male,52,5,61363.32,1,1,1,178229.56,0
1922,15601921,Wilson,598,France,Female,34,5,108228.77,2,0,1,13664.31,0
1923,15601922,King,543,France,Male,62,1,0.0,1,0,1,170639.26,0
1924,15601923,Fowler,670,France,Female,62,8,209498.86,2,0,1,164083.21,0
1925,15601924,White,669,France,Male,42,3,0.0,2,1,0,16248.51,0
1926,15601925,Harris,572,France,Female,45,2,0.0,2,1,0,29502.46,0
1927,15601926,Brown,633,France,Male,52,4,153966.05,2,0,0,70659.02,0
1928,15601927,Hill,460,Spain,Female,26,6,78787.11,2,1,1,23819.25,0
1929,15601928,Walker,739,France,Male,25,2,200655.89,2,1,0,151898.94,0
1930,15601929,Johnson,576,France,Female,53,3,0.0,1,0,0,101309.79,1
1931,15601930,Martin,647,Spain,Male,42,3,62210.29,1,1,1,82742.16,0
1932,15601931,White,513,Spain,Female,37,6,129704.65,2,1,0,145264.58,0
1933,15601932,Jackson,594,Germany,Male,39,7,57332.47,1,1,1,59286.18,0
1934,15601933,Hill,623,Germany,Male,18,7,90148.0,2,1,0,174434.75,1
1935,15601934,Baker,649,Spain,Male,37,1,127179.16,1,1,1,131139.38,1
1936,15601935,Jackson,696,France,Male,31,3,151215.01,2,1,0,69954.56,0
1937,15601936,Harris,788,France,Male,49,7,139236.32,1,1,1,108434.67,0
1938,15601937,Davies,720,Spain,Female,50,2,94124.43,2,0,1,52630.25,0
1939,15601938,Doyle,742,France,Male,45,0,226588.31,1,1,0,197011.17,0
1940,15601939,Harris,789,France,Male,43,3,0.0,2,1,0,87685.26,0
1941,15601940,Johnson,705,France,Male,23,7,1603.97,1,0,1,179458.06,0
1942,15601941,Doyle,646,France,Male,45,7,0.0,2,1,1,195626.07,0
1943,15601942,Walker,747,France,Male,46,1,171070.43,1,1,0,107622.7,1
1944,15601943,Hill,753,France,Female,53,7,85784.09,2,0,1,146269.12,0
1945,15601944,Green,712,Germany,Male,62,2,98748.16,2,1,0,114877.11,1
1946,15601945,Smith,510,Germany,Female,20,8,60161.19,3,1,1,19221.96,0
1947,15601946,Turner,569,France,Male,35,6,65101.36,2,1,0,190531.19,0
1948,15601947,Baker,624,Germany,Male,31,1,0.0,2,1,1,91870.65,0
1949,15601948,Doyle,725,France,Female,41,3,0.0,2,1,0,178918.56,0
1950,15601949,Harris,648,Germany,Male,39,9,84644.1,1,1,0,131465.46,1
1951,15601950,Fowler,759,Germany,Male,36,4,113925.3,2,0,0,21932.99,1
1952,15601951,Brown,776,France,Female,50,7,108669.11,1,1,0,83993.54,0
1953,15601952,Wood,765,Germany,Female,27,8,0.0,2,1,1,39973.78,0
1954,15601953,Doyle,766,Germany,Female,28,0,9769.82,1,1,1,34802.11,0
1955,15601954,Johnson,550,Germany,Male,28,10,0.0,1,0,0,143302.66,1
1956,15601955,Walker,696,Germany,Female,35,3,0.0,2,1,0,6973.98,0
1957,15601956,Wood,592,Spain,Female,25,8,171299.54,1,1,1,193261.97,1
1958,15601957,Smith,492,France,Female,38,5,0.0,1,0,1,90534.75,1
1959,15601958,Smith,622,Germany,Male,37,6,52896.63,1,1,1,98461.78,1
1960,15601959,Doyle,777,Spain,Male,30,3,90523.04,2,1,0,60586.35,1
1961,15601960,King,694,Spain,Male,49,9,0.0,1,1,0,18037.6,0
1962,15601961,King,844,France,Male,38,1,0.0,1,1,0,118060.29,0
1963,15601962,Harris,667,Spain,Female,51,9,0.0,4,0,1,69606.15,0
1964,15601963,Fowler,850,France,Male,37,2,0.0,3,1,1,125190.45,0
1965,15601964,Brown,667,Spain,Male,39,9,136241.0,1,0,0,111598.19,1
1966,15601965,King,652,France,Male,33,0,36647.36,2,1,0,44165.26,0
1967,15601966,Green,527,Spain,Male,39,0,72685.12,1,1,1,92869.13,0
1968,15601967,Fowler,757,Germany,Male,47,1,131201.77,3,0,0,62304.54,1
1969,15601968,Smith,602,France,Male,34,6,58596.57,1,1,1,48705.09,0
1970,15601969,Harris,588,Spain,Male,45,2,0.0,1,1,0,154171.17,1
1971,15601970,King,773,France,Female,30,6,112101.61,1,1,0,3369.41,0
1972,15601971,Evans,761,Germany,Male,47,9,0.0,2,0,0,54507.69,0
1973,15601972,Walker,759,Spain,Male,33,0,103978.0,1,1,1,106686.05,0
1974,15601973,Johnson,615,France,Male,48,5,0.0,2,1,0,95753.05,0
1975,15601974,Smith,645,France,Male,40,8,0.0,1,0,0,188092.9,0
1976,15601975,Harris,644,France,Male,56,4,27649.26,2,1,1,168887.84,0
1977,15601976,Harris,725,France,Male,26,10,0.0,2,1,0,150568.92,0
1978,15601977,Brown,799,Germany,Male,23,7,83688.82,1,1,0,103301.55,0
1979,15601978,Turner,685,Spain,Male,32,0,134894.28,1,1,0,86352.44,0
1980,15601979,King,840,France,Female,24,5,14084.47,1,0,1,8277.34,0
1981,15601980,Turner,736,Germany,Male,24,4,0.0,2,1,0,164511.98,0
1982,15601981,White,627,France,Male,46,1,133154.72,1,0,1,86711.87,0
1983,15601982,Green,730,Germany,Female,39,10,0.0,2,1,1,64872.51,0
1984,15601983,Turner,814,France,Male,34,2,75118.04,2,0,1,121720.24,0
1985,15601984,Jackson,842,Spain,Male,35,0,180541.56,2,0,0,151073.43,0
1986,15601985,Harris,764,Germany,Male,32,2,120356.76,2,1,1,105087.21,0
1987,15601986,Davies,652,France,Male,57,9,0.0,1,1,1,30767.05,0
1988,15601987,Smith,629,Spain,Male,31,6,126208.67,1,0,1,184407.65,0
1989,15601988,Green,705,Germany,Female,24,9,48874.48,2,1,0,23457.05,1
1990,15601989,Davies,811,France,Female,48,5,0.0,1,0,1,193944.75,0
1991,15601990,Wilson,692,France,Female,37,1,52045.5,2,1,1,89052.94,0
1992,15601991,Jackson,694,Spain,Male,61,4,87083.22,3,0,1,189378.02,0
1993,15601992,Hall,655,France,Male,33,2,0.0,1,1,0,183015.3,0
1994,15601993,Taylor,619,France,Male,48,6,90173.67,1,0,1,81847.19,0
1995,15601994,Smith,634,France,Male,51,2,0.0,1,1,1,160205.03,0
1996,15601995,Green,663,Germany,Male,33,10,77705.4,1,1,1,18864.73,1
1997,15601996,Taylor,815,France,Male,31,4,0.0,3,1,1,17464.12,0
1998,15601997,Smith,627,France,Male,47,3,116986.28,3,1,1,71835.36,0
1999,15601998,Smith,655,Germany,Male,45,10,99640.69,1,0,0,122347.23,0
2000,15601999,Wood,567,Spain,Male,23,5,0.0,3,0,0,2854.89,0
